300, 350, 400, 400, 400, 500, 850, 800, 800, 750, 700, 300, 350
800, 450, 800, 750, 800, 800, 800, 800, 750, 300
600, 400, 500, 800, 800, 800, 750, 800, 350, 700, 400
350, 800, 700, 800, 800, 900, 500, 800, 500, 750
700, 700, 800, 850, 800, 750, 800, 450, 700, 400
900, 300, 400, 900, 400, 700, 800, 750, 400, 500, 850
400, 400, 500, 750, 300, 900, 800, 800, 800, 800, 600
300, 700, 750, 900, 1200, 800, 800, 400, 400, 400, 400
750, 400, 850, 400, 750, 1200, 850, 850, 800, 300
500, 450, 400, 450, 800, 300, 900, 900, 800, 400, 400, 400, 400
400, 450, 700, 700, 1200, 800, 700, 400, 300, 450, 400, 400, 300
750, 400, 800, 850, 1200, 450, 700, 700, 500, 700
450, 500, 400, 400, 450, 800, 800, 400, 500, 900, 450, 700, 400
700, 800, 500, 400, 800, 350, 800, 700, 400, 450, 350, 800
300, 800, 750, 800, 1200, 750, 300, 800, 900, 450
500, 400, 400, 350, 400, 400, 450, 1200, 300, 750, 800, 400, 500, 400
700, 800, 700, 500, 400, 800, 750, 700, 400, 400, 500, 400
350, 700, 300, 600, 400, 1200, 800, 750, 400, 500, 400, 700
500, 400, 800, 800, 700, 800, 800, 900, 500, 700, 300
700, 400, 450, 500, 750, 800, 800, 750, 400, 400, 700, 400
400, 450, 450, 600, 500, 700, 800, 750, 300, 400, 400, 500, 800
600, 400, 750, 400, 500, 850, 800, 800, 800, 700, 450
350, 400, 800, 800, 800, 850, 800, 800, 450, 400, 400, 400
500, 400, 400, 750, 800, 900, 800, 450, 400, 400, 450, 800
300, 800, 750, 400, 800, 1200, 900, 800, 700, 400
700, 750, 1200, 1200, 900, 500, 350, 800, 700
400, 900, 450, 400, 1200, 1200, 400, 450, 400, 300, 700, 400
750, 300, 500, 450, 800, 1200, 800, 300, 450, 800, 700
600, 800, 400, 500, 800, 500, 900, 800, 700, 700, 400
800, 800, 500, 400, 850, 900, 500, 400, 450, 700, 750
500, 700, 800, 800, 900, 850, 450, 400, 450, 800, 400
400, 450, 800, 700, 800, 1200, 450, 400, 450, 400, 400, 400, 400
700, 400, 300, 700, 800, 900, 800, 750, 900, 800
450, 500, 750, 800, 900, 800, 900, 400, 500, 750, 400
800, 400, 800, 800, 350, 800, 500, 400, 450, 400, 750, 600
300, 400, 800, 800, 1200, 750, 800, 800, 400, 400, 400
450, 800, 800, 700, 450, 800, 800, 800, 400, 500, 400, 300
600, 450, 400, 400, 400, 1200, 1200, 800, 850, 750
400, 400, 800, 900, 1200, 1200, 400, 450, 900, 400
500, 500, 400, 500, 850, 450, 1200, 700, 500, 300, 500, 500
750, 500, 400, 900, 400, 900, 900, 700, 600, 850
350, 700, 750, 300, 1200, 800, 400, 800, 900, 700
600, 300, 500, 900, 400, 350, 450, 300, 500, 800, 750, 700, 350
400, 750, 500, 400, 400, 800, 800, 800, 800, 450, 800
700, 750, 400, 400, 400, 800, 1200, 750, 500, 400, 600
800, 400, 800, 900, 800, 1200, 800, 800, 400
500, 500, 600, 800, 900, 800, 400, 800, 750, 300, 300, 300

Planks Used
850=14
900=30
400=117
450=39
800=117
500=47
1200=23
600=12
350=14
700=47
300=30
750=39

Planks Spare
