300, 450, 700, 800, 900, 850, 800, 400, 400, 400, 400, 500
900, 400, 400, 800, 400, 450, 1200, 850, 750, 450, 300
400, 700, 400, 400, 800, 400, 700, 350, 800, 900, 450, 600
800, 400, 400, 700, 1200, 900, 800, 400, 900, 400
300, 700, 800, 800, 400, 1200, 800, 800, 400, 500, 300
750, 400, 400, 600, 700, 800, 800, 800, 750, 400, 500
500, 850, 500, 700, 400, 900, 1200, 800, 900, 300
800, 700, 800, 800, 400, 700, 400, 900, 750, 800
450, 700, 500, 1200, 900, 600, 750, 800, 500, 400, 300
750, 700, 900, 900, 850, 400, 400, 400, 400, 450, 450, 450
500, 450, 300, 500, 800, 900, 1200, 800, 500, 400, 700
700, 800, 700, 700, 300, 750, 900, 800, 800, 300, 400
400, 700, 800, 600, 1200, 400, 400, 800, 500, 400, 750, 300
300, 500, 750, 750, 400, 400, 800, 800, 800, 500, 700, 400
900, 350, 800, 800, 800, 800, 800, 400, 500, 400, 300, 400
500, 500, 400, 450, 700, 800, 850, 1200, 450, 450, 750
400, 750, 400, 700, 500, 800, 450, 500, 700, 500, 400, 500, 450
800, 1200, 400, 750, 1200, 400, 800, 800, 700
450, 450, 400, 500, 400, 750, 400, 800, 750, 350, 600, 400, 400, 400
600, 800, 300, 800, 1200, 900, 800, 700, 800, 400
400, 300, 400, 500, 350, 350, 800, 900, 450, 600, 700, 800, 500
300, 500, 700, 300, 800, 850, 400, 900, 500, 750, 750, 400
450, 800, 400, 450, 800, 1200, 500, 800, 750, 300, 700
600, 350, 500, 400, 700, 800, 900, 800, 800, 800, 400
800, 800, 450, 800, 1200, 800, 400, 300, 750, 750
300, 800, 300, 400, 800, 900, 900, 700, 800, 800, 400
450, 450, 1200, 1200, 500, 850, 800, 800, 800
800, 350, 450, 800, 450, 1200, 1200, 700, 800, 400
350, 600, 450, 400, 750, 900, 300, 750, 600, 400, 800, 750
750, 500, 400, 300, 800, 500, 900, 800, 800, 750, 400, 350
400, 700, 400, 800, 1200, 1200, 750, 800, 400, 400
500, 400, 400, 400, 350, 800, 1200, 1200, 800, 400, 400, 400
700, 350, 400, 800, 300, 850, 800, 800, 400, 400, 500, 300, 450
400, 800, 700, 800, 400, 900, 800, 800, 400, 400, 700
800, 900, 400, 750, 400, 450, 900, 700, 450, 500, 400, 400
600, 900, 500, 450, 900, 800, 750, 750, 400, 400, 600
450, 400, 300, 700, 800, 400, 850, 750, 400, 800, 900, 400
750, 800, 800, 850, 400, 800, 800, 400, 750, 700
400, 500, 450, 400, 800, 800, 800, 400, 900, 300, 400, 500, 400
700, 450, 800, 800, 1200, 850, 500, 700, 400, 500
850, 850, 500, 400, 450, 450, 800, 800, 400, 700, 700
450, 800, 800, 800, 1200, 500, 800, 450, 800, 350
800, 750, 300, 400, 400, 700, 850, 700, 300, 450, 350, 400, 500
300, 700, 700, 750, 500, 750, 800, 900, 800, 450, 300
750, 750, 800, 500, 700, 400, 400, 400, 350, 700, 700, 450
400, 800, 400, 500, 500, 400, 750, 800, 800, 800, 750
800, 500, 400, 700, 800, 800, 800, 400, 500, 800, 400

Planks Used
850=14
400=117
900=30
450=39
800=117
500=47
600=12
350=14
1200=23
700=47
300=30
750=39

Planks Spare
